IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente
1256,135,3855,diagnostico y reparacion de cambio de aceite y filtro de aceite segun solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,3232,Entregado,AKT,Ninja 400,Jose Ramirez,Cliente_030
1257,1519,4024,instalacion y calibracion de chequeo y falla segun solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,4750,Cliente informado,KTM,FT150,Carlos Mendoza,Cliente_190
1258,225,4981,mantenimiento preventivo en pistones y culata por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-02-21 00:00:00,2742,Cliente informado,Suzuki,Apache RTR 200,Jose Ramirez,Cliente_287
1259,2546,4762,ajuste tecnico de ruido y escaneo con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,3391,Cliente informado,Yamaha,NKD 125,Carlos Mendoza,Cliente_165
1260,4674,4810,ajuste tecnico de pantalla y custom para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-02 00:00:00,6002,Entregado,Italika,Apache RTR 200,Jose Ramirez,Cliente_137
1261,829,3315,revision completa de reprogramacion y turbo debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-26 00:00:00,5954,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_145
1262,2661,786,correccion especializada de pantalla y sensores de estacionamiento y verificacion completa.,En proceso,2026-03-07 00:00:00,2026-03-09 00:00:00,5937,Cliente informado,Suzuki,NKD 125,Jose Ramirez,Cliente_055
1263,844,4307,inspeccion avanzada de potencia y actualizacion de software y verificacion completa.,Finalizado,2026-03-02 00:00:00,2026-03-06 00:00:00,4494,Cliente informado,KTM,R15,Carlos Mendoza,Cliente_208
1264,315,3035,ajuste tecnico de ruido y test para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,3468,Entregado,AKT,GSX-R750,Jose Ramirez,Cliente_127
1265,1064,4365,correccion especializada de alternador y alternador para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,4481,Entregado,KTM,DM200,Jose Ramirez,Cliente_107
1266,892,4236,optimizacion del sistema cambio de aceite y cambio de aceite segun solicitud del cliente.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,3108,Cliente informado,KTM,Ninja 400,Jose Ramirez,Cliente_101
1267,1008,1828,instalacion y calibracion de turbo y chip segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,1120,Entregado,Yamaha,DM200,Jose Ramirez,Cliente_047
1268,3504,1781,instalacion y calibracion de balanceo y filtro de aceite incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,5873,Cliente informado,Kawasaki,XR150L,Carlos Mendoza,Cliente_244
1269,135,606,optimizacion del sistema diferencial y eje para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,2900,Entregado,Italika,NKD 125,Jose Ramirez,Cliente_282
1270,1874,4946,optimizacion del sistema pistones y amortiguadores y verificacion completa.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,2157,Entregado,Bajaj,Duke 390,Carlos Mendoza,Cliente_284
1271,2004,936,mantenimiento preventivo en revision y cambio de aceite debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,3046,Entregado,Kawasaki,FT150,Carlos Mendoza,Cliente_134
1272,4955,4503,ajuste tecnico de bateria y fallo electrico incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-13 00:00:00,1500,Entregado,Italika,GSX-R750,Carlos Mendoza,Cliente_005
1273,4913,5187,optimizacion del sistema modificacion y gps incluyendo ajuste final.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,534,Entregado,Italika,Boxer 150,Carlos Mendoza,Cliente_120
1274,779,4081,inspeccion avanzada de pintar carroceria y frenos deportivos con pruebas posteriores.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,1122,Cliente informado,Italika,NKD 125,Carlos Mendoza,Cliente_242
1275,2532,3999,diagnostico y reparacion de alternador y luces incluyendo ajuste final.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,6237,Entregado,Kawasaki,Duke 390,Jose Ramirez,Cliente_256
1276,4073,3261,mantenimiento preventivo en alineacion y niveles incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,843,Entregado,Suzuki,Duke 390,Carlos Mendoza,Cliente_027
1277,4949,2492,inspeccion avanzada de distribucion y radiador para mejorar rendimiento.,Entregado,2026-03-01 00:00:00,2026-03-02 00:00:00,6236,Entregado,Yamaha,R15,Jose Ramirez,Cliente_126
1278,415,4165,revision completa de sensores y encendido con pruebas posteriores.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,4923,Cliente informado,Kawasaki,CBR 600RR,Carlos Mendoza,Cliente_136
1279,2929,648,correccion especializada de sonido y chip con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,3307,Cliente informado,Italika,FT150,Carlos Mendoza,Cliente_085
1280,4271,4746,diagnostico y reparacion de sensores de estacionamiento y pantalla con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,1917,Entregado,Yamaha,GN125,Jose Ramirez,Cliente_201
1281,4471,257,instalacion y calibracion de sistema electrico y sistema electrico y verificacion completa.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,546,Entregado,Bajaj,CB190R,Carlos Mendoza,Cliente_048
1282,4874,311,mantenimiento preventivo en vinilado y sonido por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,2862,Entregado,KTM,GSX-R750,Carlos Mendoza,Cliente_021
1283,2257,3895,revision completa de evaluacion y problema debido a desgaste.,Finalizado,2026-03-15 00:00:00,2026-03-19 00:00:00,3915,Entregado,KTM,MT-07,Jose Ramirez,Cliente_190
1284,3079,4340,servicio integral para centralita y fallo electrico segun solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,2351,Cliente informado,Yamaha,CB190R,Jose Ramirez,Cliente_201
1285,2885,786,mantenimiento preventivo en revision general y problema segun solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2566,Entregado,Suzuki,Duke 390,Jose Ramirez,Cliente_179
1286,3001,746,ajuste tecnico de cableado y sistema electrico por falla detectada.,En proceso,2026-03-02 00:00:00,2026-03-03 00:00:00,5525,Cliente informado,AKT,GSX-R750,Carlos Mendoza,Cliente_098
1287,207,1353,inspeccion avanzada de chip y reprogramacion debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,4536,Entregado,Suzuki,Ninja 400,Jose Ramirez,Cliente_064
1288,1323,2386,inspeccion avanzada de bujias y cambio de aceite por falla detectada.,Entregado,2026-03-10 00:00:00,2026-03-12 00:00:00,2161,Cliente informado,TVS,Gixxer 250,Carlos Mendoza,Cliente_226
1289,2257,4992,mantenimiento preventivo en arbol de levas y diferencial debido a desgaste.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,4584,Entregado,Italika,FT150,Carlos Mendoza,Cliente_079
1290,1809,1018,correccion especializada de distribucion y motor por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,5533,Entregado,Yamaha,R15,Carlos Mendoza,Cliente_147
1291,1920,4634,inspeccion avanzada de revision general y evaluacion debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-14 00:00:00,6118,Entregado,Italika,MT-07,Jose Ramirez,Cliente_091
1292,695,4490,optimizacion del sistema turbo y actualizacion de software y verificacion completa.,Finalizado,2026-03-17 00:00:00,2026-03-07 00:00:00,3935,Cliente informado,Honda,CBR 600RR,Jose Ramirez,Cliente_259
1293,2200,479,ajuste tecnico de distribucion y frenos incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-02-25 00:00:00,4345,Cliente informado,Honda,DM200,Jose Ramirez,Cliente_118
1294,2527,2575,ajuste tecnico de diagnostico y inspeccion con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,683,Entregado,Suzuki,RC 200,Jose Ramirez,Cliente_045
1295,2043,1768,inspeccion avanzada de ruido y problema debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-26 00:00:00,668,Entregado,Italika,DM200,Carlos Mendoza,Cliente_020
1296,3420,2400,optimizacion del sistema cromado y performance incluyendo ajuste final.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,4709,Entregado,KTM,FT150,Jose Ramirez,Cliente_108
1297,1038,925,correccion especializada de sensores de estacionamiento y fibra de carbono debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,2662,Entregado,Honda,Z650,Jose Ramirez,Cliente_245
1298,2119,2226,diagnostico y reparacion de luces y encendido con pruebas posteriores.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,1769,Cliente informado,Honda,GSX-R750,Jose Ramirez,Cliente_231
1299,4064,2203,inspeccion avanzada de lubricacion y revision por falla detectada.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,2397,Cliente informado,Bajaj,FT150,Carlos Mendoza,Cliente_175
1300,315,3035,instalacion y calibracion de pantalla y kit aerodinamico por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,4682,Entregado,Yamaha,NKD 125,Jose Ramirez,Cliente_240
1301,211,3238,diagnostico y reparacion de lubricacion y cambio de aceite segun solicitud del cliente.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,3594,Cliente informado,Bajaj,Pulsar NS200,Jose Ramirez,Cliente_158
1302,88,4866,inspeccion avanzada de falla y evaluacion con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,5680,Cliente informado,Kawasaki,Gixxer 250,Carlos Mendoza,Cliente_164
1303,4106,2717,mantenimiento preventivo en sensores de estacionamiento y custom segun solicitud del cliente.,Finalizado,2026-03-21 00:00:00,2026-03-22 00:00:00,3358,Entregado,TVS,RC 200,Carlos Mendoza,Cliente_292
1304,691,4693,servicio integral para reprogramacion y fibra de carbono para mejorar rendimiento.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,4672,Cliente informado,Suzuki,Apache RTR 200,Jose Ramirez,Cliente_128
1305,480,3819,mantenimiento preventivo en filtro de aire y alineacion por falla detectada.,Finalizado,2026-03-09 00:00:00,2026-03-09 00:00:00,2974,Entregado,Bajaj,FZ16,Jose Ramirez,Cliente_201
1306,58,3681,revision completa de frenos y ciguenal incluyendo ajuste final.,Finalizado,2026-03-29 00:00:00,2026-04-02 00:00:00,3227,Cliente informado,Honda,R15,Jose Ramirez,Cliente_017
1307,2934,5128,correccion especializada de sistema electrico y sistema electrico con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,2108,Entregado,Yamaha,Gixxer 250,Carlos Mendoza,Cliente_106
1308,4709,4253,mantenimiento preventivo en revision y balanceo para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,4925,Entregado,AKT,R15,Jose Ramirez,Cliente_008
1309,315,3035,mantenimiento preventivo en evaluacion y chequeo debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,3000,Entregado,KTM,GSX-R750,Carlos Mendoza,Cliente_114
1310,410,2900,optimizacion del sistema bateria y cableado y verificacion completa.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,1132,Entregado,Italika,CBR 600RR,Jose Ramirez,Cliente_101
1311,2353,2595,optimizacion del sistema ciguenal y caja de cambios segun solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-11 00:00:00,5075,Entregado,Yamaha,RC 200,Carlos Mendoza,Cliente_081
1312,1649,773,diagnostico y reparacion de cableado y sistema electrico incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-16 00:00:00,1592,Entregado,Italika,CB190R,Carlos Mendoza,Cliente_215
1313,4381,3015,diagnostico y reparacion de inspeccion y ruido y verificacion completa.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,3473,Cliente informado,Italika,XR150L,Jose Ramirez,Cliente_193
1314,1405,1463,instalacion y calibracion de caja de cambios y caja de cambios incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,5538,Cliente informado,Yamaha,R15,Jose Ramirez,Cliente_098
1315,4276,4136,correccion especializada de chequeo y escaneo por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,1732,Cliente informado,Italika,GN125,Carlos Mendoza,Cliente_047
1316,1134,1039,optimizacion del sistema frenos deportivos y tuning debido a desgaste.,Finalizado,2026-03-18 00:00:00,2026-03-08 00:00:00,5403,Cliente informado,KTM,RC 200,Carlos Mendoza,Cliente_179
1317,2723,3492,optimizacion del sistema culata y eje y verificacion completa.,En proceso,2026-03-05 00:00:00,2026-03-06 00:00:00,3512,Cliente informado,Suzuki,DM200,Jose Ramirez,Cliente_291
1318,1229,2933,servicio integral para problema y problema para mejorar rendimiento.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,5722,Entregado,Bajaj,GSX-R750,Jose Ramirez,Cliente_106
1319,3524,412,ajuste tecnico de revision general y inspeccion con pruebas posteriores.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,2128,Entregado,KTM,Apache RTR 200,Jose Ramirez,Cliente_191
1320,4515,2714,instalacion y calibracion de escaneo y evaluacion incluyendo ajuste final.,Finalizado,2026-03-28 00:00:00,2026-03-31 00:00:00,513,Cliente informado,Suzuki,FT150,Jose Ramirez,Cliente_089
1321,2449,443,ajuste tecnico de falla y inspeccion para mejorar rendimiento.,Finalizado,2026-03-17 00:00:00,2026-03-17 00:00:00,2781,Entregado,Bajaj,MT-07,Jose Ramirez,Cliente_102
1322,4991,635,mantenimiento preventivo en velocidad y calipers debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,1485,Cliente informado,Yamaha,DM200,Jose Ramirez,Cliente_176
1323,1767,5194,servicio integral para actualizacion de software y estetico por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,2760,Cliente informado,Suzuki,DM200,Jose Ramirez,Cliente_018
1324,632,3003,servicio integral para revision general y diagnostico por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,2119,Cliente informado,Bajaj,Apache RTR 200,Carlos Mendoza,Cliente_201
1325,4409,4511,correccion especializada de carroceria y suspension debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,1298,Entregado,Bajaj,FT150,Carlos Mendoza,Cliente_055
1326,1721,4490,diagnostico y reparacion de escaneo y diagnostico para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,1270,Cliente informado,Suzuki,Boxer 150,Carlos Mendoza,Cliente_036
1327,4980,2673,ajuste tecnico de radiador y motor y verificacion completa.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,4233,Entregado,AKT,RC 200,Carlos Mendoza,Cliente_263
1328,4650,3408,optimizacion del sistema motor de arranque y cableado incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,1408,Entregado,Yamaha,Gixxer 250,Jose Ramirez,Cliente_194
1329,4073,3261,revision completa de evaluacion y test por falla detectada.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,5101,Entregado,AKT,Apache RTR 200,Carlos Mendoza,Cliente_053
1330,3895,1935,ajuste tecnico de filtro de aceite y alineacion incluyendo ajuste final.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,4542,Cliente informado,TVS,RC 200,Jose Ramirez,Cliente_283
1331,291,4745,instalacion y calibracion de frenos y culata incluyendo ajuste final.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,638,Entregado,Kawasaki,CBR 600RR,Carlos Mendoza,Cliente_197
1332,1992,4676,diagnostico y reparacion de diagnostico y falla segun solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,1116,Cliente informado,TVS,MT-07,Jose Ramirez,Cliente_126
1333,2395,2543,revision completa de cableado y sistema electrico segun solicitud del cliente.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,4496,Entregado,KTM,Apache RTR 200,Carlos Mendoza,Cliente_142
1334,2617,2520,diagnostico y reparacion de motor y caja de cambios debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,3072,Cliente informado,Yamaha,FT150,Jose Ramirez,Cliente_016
1335,4445,1331,revision completa de niveles y revision debido a desgaste.,Finalizado,2026-03-04 00:00:00,2026-03-07 00:00:00,1284,Entregado,Suzuki,CB190R,Carlos Mendoza,Cliente_012
1336,664,2543,servicio integral para bujias y alineacion y verificacion completa.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,2945,Cliente informado,Bajaj,Ninja 400,Carlos Mendoza,Cliente_103
1337,292,3440,optimizacion del sistema arbol de levas y culata por falla detectada.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,5990,Entregado,Italika,GN125,Jose Ramirez,Cliente_231
1338,969,2859,servicio integral para radiador y carroceria incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,6404,Entregado,Suzuki,GN125,Jose Ramirez,Cliente_197
1339,1220,1932,mantenimiento preventivo en direccion y chasis segun solicitud del cliente.,Finalizado,2026-03-29 00:00:00,2026-03-30 00:00:00,3258,Cliente informado,Bajaj,FZ16,Jose Ramirez,Cliente_270
1340,3762,611,correccion especializada de bateria y fallo electrico para mejorar rendimiento.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,3598,Entregado,Suzuki,Duke 390,Jose Ramirez,Cliente_218
1341,4404,4099,diagnostico y reparacion de fibra de carbono y cromado debido a desgaste.,En proceso,2026-03-19 00:00:00,2026-03-22 00:00:00,4909,Cliente informado,Suzuki,Pulsar NS200,Jose Ramirez,Cliente_221
1342,1812,2830,inspeccion avanzada de luces led y pantalla debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,6311,Cliente informado,Honda,Ninja 400,Carlos Mendoza,Cliente_226
1343,3275,788,inspeccion avanzada de cableado y fallo electrico debido a desgaste.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,5364,Cliente informado,Italika,Duke 390,Jose Ramirez,Cliente_212
1344,3531,4342,diagnostico y reparacion de filtro de aire y cambio de aceite con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,4120,Entregado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_122
1345,4068,1264,revision completa de cableado y fallo electrico y verificacion completa.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,3640,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_151
1346,2071,3721,diagnostico y reparacion de cableado y fallo electrico para mejorar rendimiento.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,5462,Cliente informado,Bajaj,CB190R,Jose Ramirez,Cliente_215
1347,4016,3247,inspeccion avanzada de encendido y alternador segun solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,3196,Entregado,KTM,FT150,Jose Ramirez,Cliente_142
1348,1244,1736,servicio integral para audio y pintura segun solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-11 00:00:00,1958,Entregado,Kawasaki,MT-07,Jose Ramirez,Cliente_016
1349,3517,3276,mantenimiento preventivo en custom y chip segun solicitud del cliente.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,6183,Cliente informado,Kawasaki,R15,Carlos Mendoza,Cliente_201
1350,3454,766,optimizacion del sistema frenos deportivos y custom debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,2741,Cliente informado,Suzuki,Boxer 150,Jose Ramirez,Cliente_276
1351,3166,4505,correccion especializada de caja de cambios y distribucion con pruebas posteriores.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,5332,Cliente informado,Kawasaki,FZ16,Carlos Mendoza,Cliente_250
1352,1795,4343,mantenimiento preventivo en calipers y pantalla y verificacion completa.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,4473,Cliente informado,Kawasaki,Apache RTR 200,Jose Ramirez,Cliente_278
1353,1040,5177,servicio integral para cambio de aceite y filtro de aceite por falla detectada.,Finalizado,2026-03-17 00:00:00,2026-03-21 00:00:00,4171,Entregado,KTM,Boxer 150,Carlos Mendoza,Cliente_017
1354,1006,4633,servicio integral para encendido y alternador con pruebas posteriores.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,4937,Entregado,Yamaha,FT150,Jose Ramirez,Cliente_276
1355,3088,1475,correccion especializada de inspeccion y test segun solicitud del cliente.,Finalizado,2026-03-23 00:00:00,2026-03-23 00:00:00,4484,Cliente informado,Honda,Gixxer 250,Jose Ramirez,Cliente_038
1356,4455,3528,correccion especializada de pantalla y cromado incluyendo ajuste final.,Finalizado,2026-03-20 00:00:00,2026-03-20 00:00:00,3074,Cliente informado,AKT,FZ16,Jose Ramirez,Cliente_294
1357,3424,2871,correccion especializada de falla y problema por falla detectada.,Finalizado,2026-03-15 00:00:00,2026-03-15 00:00:00,2138,Cliente informado,Suzuki,Apache RTR 200,Carlos Mendoza,Cliente_212
1358,4068,1264,revision completa de cableado y fallo electrico y verificacion completa.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,3640,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_163
1359,4708,3694,optimizacion del sistema personalizacion y llantas deportivas con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,607,Cliente informado,Yamaha,Gixxer 250,Carlos Mendoza,Cliente_017
1360,485,1384,servicio integral para alineacion y chequeo con pruebas posteriores.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,3029,Entregado,Honda,GN125,Carlos Mendoza,Cliente_117
1361,3852,1984,ajuste tecnico de revision general y test por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,1412,Entregado,Bajaj,Duke 390,Carlos Mendoza,Cliente_143
1362,4920,1858,diagnostico y reparacion de pintar carroceria y modificacion y verificacion completa.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,5277,Entregado,Suzuki,XR150L,Carlos Mendoza,Cliente_148
1363,584,62,correccion especializada de encendido y alternador incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,2548,Entregado,Yamaha,CB190R,Jose Ramirez,Cliente_267
1364,1929,1875,diagnostico y reparacion de tuning y luces led y verificacion completa.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,3351,Entregado,Bajaj,GSX-R750,Carlos Mendoza,Cliente_258
1365,151,2399,correccion especializada de ciguenal y chasis debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,4855,Cliente informado,Suzuki,FT150,Carlos Mendoza,Cliente_235
1366,2411,4957,servicio integral para diagnostico y problema para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,1528,Cliente informado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_005
1367,1076,1896,correccion especializada de diagnostico y inspeccion segun solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,3337,Entregado,AKT,XR150L,Jose Ramirez,Cliente_294
1368,2516,4849,mantenimiento preventivo en lubricacion y filtro de aceite por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,5753,Entregado,Suzuki,XR150L,Carlos Mendoza,Cliente_212
1369,2769,2169,diagnostico y reparacion de aleron y modificacion por falla detectada.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,3215,Entregado,KTM,XR150L,Carlos Mendoza,Cliente_026
1370,341,5027,inspeccion avanzada de vinilado y camara para mejorar rendimiento.,Finalizado,2026-03-10 00:00:00,2026-03-12 00:00:00,1002,Entregado,Kawasaki,MT-07,Carlos Mendoza,Cliente_008
1371,91,4109,optimizacion del sistema falla y chequeo incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,3992,Cliente informado,Suzuki,GN125,Jose Ramirez,Cliente_171
1372,3156,4101,inspeccion avanzada de turbo y kit aerodinamico debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,5330,Entregado,Suzuki,Pulsar NS200,Jose Ramirez,Cliente_188
1373,3615,2346,inspeccion avanzada de bomba de agua y transmision debido a desgaste.,Finalizado,2026-03-20 00:00:00,2026-03-21 00:00:00,5692,Entregado,Bajaj,Duke 390,Carlos Mendoza,Cliente_110
1374,795,3736,ajuste tecnico de bujias y balanceo por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,4650,Cliente informado,TVS,Gixxer 250,Carlos Mendoza,Cliente_008
1375,4344,2264,correccion especializada de revision y bujias para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,920,Cliente informado,Honda,Ninja 400,Jose Ramirez,Cliente_253
1376,788,2774,inspeccion avanzada de bateria y cableado para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,1741,Cliente informado,KTM,Z650,Jose Ramirez,Cliente_082
1377,1916,3153,optimizacion del sistema eje y distribucion por falla detectada.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,6315,Cliente informado,Suzuki,CBR 600RR,Carlos Mendoza,Cliente_140
1378,4709,4253,optimizacion del sistema falla y revision general por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,2017,Entregado,Honda,FT150,Jose Ramirez,Cliente_209
1379,574,2405,revision completa de caja de cambios y eje y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,2762,Cliente informado,Kawasaki,Boxer 150,Jose Ramirez,Cliente_006
1380,2684,691,servicio integral para pantalla y cambio color por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,5811,Entregado,Kawasaki,NKD 125,Jose Ramirez,Cliente_187
1381,4471,257,instalacion y calibracion de revision general y problema y verificacion completa.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,1470,Entregado,Honda,CB190R,Carlos Mendoza,Cliente_181
1382,3640,1909,inspeccion avanzada de chequeo y balanceo segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,1032,Cliente informado,Italika,RC 200,Carlos Mendoza,Cliente_242
1383,2449,1778,ajuste tecnico de filtro de aire y niveles y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4849,Cliente informado,Suzuki,CB190R,Jose Ramirez,Cliente_086
1384,1160,3259,instalacion y calibracion de direccion y distribucion segun solicitud del cliente.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,3802,Cliente informado,Suzuki,GSX-R750,Carlos Mendoza,Cliente_075
1385,3212,3463,diagnostico y reparacion de amortiguadores y frenos por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,6389,Cliente informado,AKT,Z650,Carlos Mendoza,Cliente_229
1386,4674,4810,ajuste tecnico de pantalla y custom para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-02 00:00:00,6002,Entregado,Italika,Apache RTR 200,Jose Ramirez,Cliente_188
1387,4545,405,correccion especializada de bateria y encendido para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,2394,Entregado,Suzuki,R15,Carlos Mendoza,Cliente_148
